id,premise,hypothesis,lang_abv,language,label
6dda44dcbf,i don't know no i don't,"I used to know, now I don't.",en,English,1
922d894bc9,(Sự kiện này được lặp lại vào ngày 14-15 tháng Tám. ),Nó xảy ra lần nữa vào trung tuần tháng 8.,vi,Vietnamese,0
efb850f28a,"Oradaki kız, işte. Kızı göstermek için çıplak kolunu uzattı.",Kıza işaret etti.,tr,Turkish,0
5e2913d7ac,Two aromatic aniseed drinks are also produced locally.,The aniseed drinks are produced internationally.,en,English,2
7ee1d7c464,'Not part of your biography.,"I was told something that was not in my biography, some sort of secret.",en,English,1
b5b2fd40a0,Can I help you?',Can i give you assistance?,en,English,0
e75ffd6dff,Chế độ hỗn loạn tương phản hoàn toàn với chế độ ra lệnh.,Không ai có thể nói được sự khác biệt giữa một hệ thống đảo lộn và một hệ thống có trật tự; chúng quá giống nhau.,vi,Vietnamese,2
e2989037f4,ya yok ama Oaklawn yollarında at yarışları var,Saman at yarışları eğlencelidir.,tr,Turkish,1
9eb0ffde81,这一投资产生的结果是，翻新售卖了60间房子给低收入购房者，并修复了超过100间廉价的，高质量的公寓。,许多便宜的公寓被安排好了。,zh,Chinese,0
82bc52e3f2,แม้ว่าเขาจะแบ่งปันมัน แต่พิตยังเชื่อฟังอย่างขมักเขม่น,Pitt เป็นชื่อของสุนัขที่เชื่องมาก,th,Thai,1
593ad1c63d,Monday's Question (No.,There was a question on Monday.,en,English,0
44a3e4c1bd,มันคืออาวุธอัตโนมัติพลาสติกที่ยิงได้,อาวุธถูกทำมาจากกระดาษแข็ง,th,Thai,2
07feabd041,The Illinois Equal Justice Foundation has recently made its first grants from money appropriated by the Illinois General Assembly.,The Illinois Equal Justice Foundation just received money and manpower from the Illinois General Assembly.,en,English,1
ffb16f425e,"Мы добились существенного прогресса во многих сферах работы GAO, нуждающихся в усовершенствовании, и продолжим усилия в этом направлении.",Мы работаем над улучшением некоторых областей в GAO.,ru,Russian,0
7a20440fa3,Two of them saw Thorn coming.,Nobody saw Thorn coming.,en,English,2
f7e9c5c1b5,"Các cơ sở gần nhất có thể được tìm thấy tại núi Parnassus (từ tháng mười hai-tháng ba), hai giờ lái xe từ thành phố.",Núi Parnassus không thực là một đuờng đi khủng khiếp.,vi,Vietnamese,0
cccd2217a3,"चूंकि ह्यूस्टन में हमारे ठहरने के लिए आरक्षण सीमित हैं, मुझे उम्मीद है कि आज आप अपना नामांकन स्वीकारोक्ति वापस करेंगे।","आप बस घटना पर दिखा सकते हैं, आपको इसे वापस भेजने की जरुरत नहीं है।",hi,Hindi,2
d38234125b,Las opciones no son tan atractivas.,Todas las opciones son irresistibles.,es,Spanish,2
5620fcbe48,"Later, Tom testified against John so as to avoid the electric chair.",Tom was willing to speak against the other man to avoid his own execution.,en,English,0
d77f4a03c8,probably so yeah you can get a head start on it,You can't get a head start on it.,en,English,2
e654f03664,"The burden of his spiritual functions as high priest of Shinto and the tasks of administration led the emperor to welcome an early abdication, frequently to retire to a life of Buddhist meditation and scholarship.","The emperor was exhausted by his religious and political obligation, and abdicated early.",en,English,0
6699d13301,The air is warm.,The warm air bellows forth from the oven's open door.,en,English,1
258147c192,are uh very few and then the other people just plan it you know it's like it's like have you have have you ever seen the commercial like for Federal Express where the with uh the think tank,I have never seen a Federal Express commercial.,en,English,2
d87677482e,"This guide will introduce you to many, but not all, of the popular Aegean Islands.",There are some popular Aegean islands that are not introduced in the guide.,en,English,0
a235caf450,yep see we have cable here,"Yes, we have cable here and we love it.",en,English,1
d01fc0e44a,oh oh từ ngữ của tôi nghe có vẻ phiêu lưu đó,Nghe có vẻ như là một trải nghiệm thật tồi tệ.,vi,Vietnamese,2
ae050ae8f2,so i'll probably say you know it's like well we've been talking for five six minutes so okay,We've been talking for about 2 hours.,en,English,2
5d84cd0949,"Oh, tú y tus ingeniosas réplicas y bons mots.",Tienes muchas ocurrencias y comentarios ingeniosos.,es,Spanish,0
ff4f0a07bf,G. Las cargas de exigir a los abogados fundadores de LSC que se retiren de los casos cuando el cliente abandone los Estados Unidos,Los abogados financiados por LSC no pueden estar en los casos donde el cliente se va del país.,es,Spanish,0
c97bd9f1aa,"7) Nonautomated First-Class and Standard-A mailers have the option of requesting that their mail be processed manually, even though the costs for such processing are substantially higher than mechanized processing.",Nonautomated First-Class and Standard-A mailers cannot ask for their mail to be processed by hand because it costs the postal service more.,en,English,2
bf6abb780c,"Concentration of greenhouse gases, especially CO2, have increased substantially since the beginning of the industrial revolution.",Greenhouse gases have increased because of the industrial revolution.,en,English,0
181c439d62,บานด้า อัล ฮาสมิได้อบรมต่อที่การบินอาริโซน่าโดยได้กลับบ้านที่ซาอุดิอาราเบียเป็นระยะๆ ก่อนที่จะออกจากสหรัฐฯไปครั้งสุดท้ายเมื่อเดือนมกราคมปี 2000,Bandar al Hazmi เข้ามาในสหรัฐฯ 18 ครั้ง,th,Thai,1
dc6df0cf83,"Όταν η Αλίκη αντιτέθηκε, Αλλά αυτό είναι ένα άλλο είδος σταθερότητας, απάντησε, Ήταν όλα τα είδη της σταθερότητας μαζί μου, μπορώ να σας διαβεβαιώσω!",Η Alice είπε όχι.,el,Greek,0
e794a0be60,"C. P. Snow évoque les deux cultures, les sciences et les sciences humaines, qui jamais ne se mélangent.",C. P. Snow n'a jamais écrit sur les sciences et l'humanité.,fr,French,2
ba628c3f19,ça ne fait qu'empirer exponentiellement semble-t-il hum,Ça s'améliore.,fr,French,2
928d87f0c8,it was really a nice compromise especially because she felt like she was still living in her own house and she still had her own couch and her own bed and it it really helped a lot and she was a lot more comfortable and she didn't,"It really works out well, she had all her own furniture and stuff, so she felt like it was her own home. This made her much more comfortable with the situation.",en,English,0
4c8ee45c51,"By contrast, their grandson, who assumed the throne in 1516, was born in Flanders in 1500, and Charles I could barely express himself in Spanish.",Charlies I was seen by his subjects as an outsider.,en,English,1
